2024.07.29 18:56:52 INFO  Started: Metals version 1.3.4 in folders '/home/seeker/Develop/ysyx-workbench/ysyxSoC' for client Visual Studio Code 1.91.1.
SLF4J(W): Class path contains multiple SLF4J providers.
SLF4J(W): Found provider [scribe.slf4j.ScribeServiceProvider@42a9d40b]
SLF4J(W): Found provider [ch.qos.logback.classic.spi.LogbackServiceProvider@8a4caca]
SLF4J(W): See https://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J(I): Actual provider is of type [scribe.slf4j.ScribeServiceProvider@42a9d40b]
2024.07.29 18:56:53 WARN  Flyway upgrade recommended: H2 2.3.230 is newer than this version of Flyway and support has not been tested. The latest supported version of H2 is 2.2.220.
2024.07.29 18:56:57 INFO  running '/home/seeker/Develop/ysyx-workbench/ysyxSoC/.metals/millw --import ivy:com.lihaoyi::mill-contrib-bloop: mill.contrib.bloop.Bloop/install'
2024.07.29 18:56:57 INFO  No mill version specified.
2024.07.29 18:56:57 INFO  You should provide a version via '.mill-version' file or --mill-version option.
2024.07.29 18:56:57 INFO  Retrieving latest mill version ...
2024.07.29 18:57:07 INFO  Falling back to hardcoded mill version 0.11.4
2024.07.29 18:57:07 INFO  Downloading mill 0.11.4 from https://repo1.maven.org/maven2/com/lihaoyi/mill-dist/0.11.4/mill-dist-0.11.4.jar ...
2024.07.29 18:57:07 INFO    % Total    % Received % Xferd  Average Speed   Time    Time     Time  Current
2024.07.29 19:00:37 INFO    8 58.7M    8 5293k    0     0  25949      0  0:39:32  0:03:28  0:36:04 29195
2024.07.29 19:00:37 INFO    8 58.7M    8 5323k    0     0  25958      0  0:39:31  0:03:29  0:36:02 28632
2024.07.29 19:00:40 INFO    8 58.7M    8 5342k    0     0  25950      0  0:39:32  0:03:30  0:36:02 27362
2024.07.29 19:00:40 INFO    8 58.7M    8 5370k    0     0  25925      0  0:39:34  0:03:32  0:36:02 24722
2024.07.29 19:00:42 INFO    8 58.7M    8 5384k    0     0  25907      0  0:39:36  0:03:32  0:36:04 23942
2024.07.29 19:00:42 INFO    9 58.7M    9 5416k    0     0  25905      0  0:39:36  0:03:34  0:36:02 24165
2024.07.29 19:00:43 INFO    9 58.7M    9 5439k    0     0  25923      0  0:39:34  0:03:34  0:36:00 24416
2024.07.29 19:00:45 INFO    9 58.7M    9 5462k    0     0  25902      0  0:39:36  0:03:35  0:36:01 23936
2024.07.29 19:00:46 INFO    9 58.7M    9 5505k    0     0  25973      0  0:39:30  0:03:37  0:35:53 28021
2024.07.29 19:00:46 INFO    9 58.7M    9 5541k    0     0  26018      0  0:39:25  0:03:38  0:35:47 30524
2024.07.29 19:00:47 INFO    9 58.7M    9 5577k    0     0  26092      0  0:39:19  0:03:38  0:35:41 34360
2024.07.29 19:00:48 INFO    9 58.7M    9 5616k    0     0  26160      0  0:39:13  0:03:39  0:35:34 36348
2024.07.29 19:00:48 INFO    9 58.7M    9 5708k    0     0  26463      0  0:38:46  0:03:40  0:35:06 50868
2024.07.29 19:00:50 INFO    9 58.7M    9 5767k    0     0  26617      0  0:38:32  0:03:41  0:34:51 55672
2024.07.29 19:00:52 INFO    9 58.7M    9 5798k    0     0  26647      0  0:38:30  0:03:42  0:34:48 55513
2024.07.29 19:00:52 INFO    9 58.7M    9 5833k    0     0  26652      0  0:38:29  0:03:44  0:34:45 50082
2024.07.29 19:00:54 INFO    9 58.7M    9 5872k    0     0  26708      0  0:38:24  0:03:45  0:34:39 49443
2024.07.29 19:00:54 INFO    9 58.7M    9 5905k    0     0  26703      0  0:38:25  0:03:46  0:34:39 36214
2024.07.29 19:00:56 INFO    9 58.7M    9 5917k    0     0  26680      0  0:38:27  0:03:47  0:34:40 29365
2024.07.29 19:00:56 INFO    9 58.7M    9 5940k    0     0  26641      0  0:38:30  0:03:48  0:34:42 26418
2024.07.29 19:00:57 INFO    9 58.7M    9 5947k    0     0  26606      0  0:38:33  0:03:48  0:34:45 24449
2024.07.29 19:00:57 INFO    9 58.7M    9 5990k    0     0  26685      0  0:38:26  0:03:49  0:34:37 25579
2024.07.29 19:01:00 INFO   10 58.7M   10 6027k    0     0  26732      0  0:38:22  0:03:50  0:34:32 28183
2024.07.29 19:01:00 INFO   10 58.7M   10 6056k    0     0  26706      0  0:38:25  0:03:52  0:34:33 27865
2024.07.29 19:01:02 INFO   10 58.7M   10 6065k    0     0  26641      0  0:38:30  0:03:53  0:34:37 26612
2024.07.29 19:01:02 INFO   10 58.7M   10 6080k    0     0  26599      0  0:38:34  0:03:54  0:34:40 26284
2024.07.29 19:01:04 INFO   10 58.7M   10 6102k    0     0  26580      0  0:38:35  0:03:55  0:34:40 21955
2024.07.29 19:01:04 INFO   10 58.7M   10 6129k    0     0  26549      0  0:38:38  0:03:56  0:34:42 18920
2024.07.29 19:01:06 INFO   10 58.7M   10 6139k    0     0  26520      0  0:38:41  0:03:57  0:34:44 17594
2024.07.29 19:01:06 INFO   10 58.7M   10 6155k    0     0  26451      0  0:38:47  0:03:58  0:34:49 17854
2024.07.29 19:01:08 INFO   10 58.7M   10 6163k    0     0  26420      0  0:38:49  0:03:58  0:34:51 17687
2024.07.29 19:01:09 INFO   10 58.7M   10 6186k    0     0  26387      0  0:38:52  0:04:00  0:34:52 17312
2024.07.29 19:01:09 INFO   10 58.7M   10 6209k    0     0  26368      0  0:38:54  0:04:01  0:34:53 17361
2024.07.29 19:01:10 INFO   10 58.7M   10 6223k    0     0  26340      0  0:38:57  0:04:01  0:34:56 17613
2024.07.29 19:01:11 INFO   10 58.7M   10 6242k    0     0  26322      0  0:38:58  0:04:02  0:34:56 19588
2024.07.29 19:01:11 INFO   10 58.7M   10 6261k    0     0  26280      0  0:39:02  0:04:03  0:34:59 19717
2024.07.29 19:01:13 INFO   10 58.7M   10 6280k    0     0  26268      0  0:39:03  0:04:04  0:34:59 20252
2024.07.29 19:01:13 INFO   10 58.7M   10 6309k    0     0  26260      0  0:39:04  0:04:06  0:34:58 20882
2024.07.29 19:01:15 INFO   10 58.7M   10 6335k    0     0  26278      0  0:39:02  0:04:06  0:34:56 23229
2024.07.29 19:01:15 INFO   10 58.7M   10 6355k    0     0  26254      0  0:39:04  0:04:07  0:34:57 22982
2024.07.29 19:01:17 INFO   10 58.7M   10 6374k    0     0  26233      0  0:39:06  0:04:08  0:34:58 23859
2024.07.29 19:01:18 INFO   10 58.7M   10 6404k    0     0  26249      0  0:39:05  0:04:09  0:34:56 25323
2024.07.29 19:01:20 INFO   10 58.7M   10 6441k    0     0  26292      0  0:39:01  0:04:10  0:34:51 27923
2024.07.29 19:01:20 INFO   10 58.7M   10 6493k    0     0  26369      0  0:38:54  0:04:12  0:34:42 30611
2024.07.29 19:01:21 INFO   10 58.7M   10 6524k    0     0  26423      0  0:38:49  0:04:12  0:34:37 34879
2024.07.29 19:01:22 INFO   10 58.7M   10 6560k    0     0  26459      0  0:38:46  0:04:13  0:34:33 37644
2024.07.29 19:01:22 INFO   10 58.7M   10 6578k    0     0  26414      0  0:38:50  0:04:15  0:34:35 34368
2024.07.29 19:01:25 INFO   11 58.7M   11 6614k    0     0  26460      0  0:38:46  0:04:15  0:34:31 34768
2024.07.29 19:01:25 INFO   11 58.7M   11 6668k    0     0  26557      0  0:38:37  0:04:17  0:34:20 36089
2024.07.29 19:01:26 INFO   11 58.7M   11 6690k    0     0  26554      0  0:38:38  0:04:18  0:34:20 32930
2024.07.29 19:01:26 INFO   11 58.7M   11 6717k    0     0  26566      0  0:38:37  0:04:18  0:34:19 31930
2024.07.29 19:01:28 INFO   11 58.7M   11 6742k    0     0  26567      0  0:38:37  0:04:19  0:34:18 34672
2024.07.29 19:01:29 INFO   11 58.7M   11 6766k    0     0  26565      0  0:38:37  0:04:20  0:34:17 32089
2024.07.29 19:01:30 INFO   11 58.7M   11 6802k    0     0  26583      0  0:38:35  0:04:22  0:34:13 27944
2024.07.29 19:01:30 INFO   11 58.7M   11 6829k    0     0  26588      0  0:38:35  0:04:23  0:34:12 28348
2024.07.29 19:01:32 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:32 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:33 INFO   11 58.7M   11 6875k    0     0  26681      0  0:38:27  0:04:23  0:34:04 32679
2024.07.29 19:01:33 INFO   11 58.7M   11 6934k    0     0  26784      0  0:38:18  0:04:25  0:33:53 37487
2024.07.29 19:01:34 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:34 INFO   11 58.7M   11 6954k    0     0  26785      0  0:38:18  0:04:25  0:33:53 38146
2024.07.29 19:01:34 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:35 INFO   11 58.7M   11 7010k    0     0  26899      0  0:38:08  0:04:26  0:33:42 43907
2024.07.29 19:01:35 INFO   11 58.7M   11 7056k    0     0  26974      0  0:38:02  0:04:27  0:33:35 47836
2024.07.29 19:01:37 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:37 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:37 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:37 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
Jul 29, 2024 7:01:37 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 17
2024.07.29 19:01:37 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
Jul 29, 2024 7:01:37 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 18
2024.07.29 19:01:38 INFO   11 58.7M   11 7089k    0     0  27002      0  0:37:59  0:04:28  0:33:31 44091
2024.07.29 19:01:38 INFO   11 58.7M   11 7115k    0     0  26975      0  0:38:02  0:04:30  0:33:32 37158
2024.07.29 19:01:39 INFO   11 58.7M   11 7145k    0     0  26997      0  0:38:00  0:04:31  0:33:29 37999
2024.07.29 19:01:41 INFO   11 58.7M   11 7172k    0     0  27018      0  0:37:58  0:04:31  0:33:27 33435
2024.07.29 19:01:42 INFO   11 58.7M   11 7205k    0     0  27020      0  0:37:58  0:04:33  0:33:25 29424
2024.07.29 19:01:42 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:42 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:42 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:42 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:43 INFO   12 58.7M   12 7232k    0     0  27020      0  0:37:58  0:04:34  0:33:24 27943
2024.07.29 19:01:43 INFO   12 58.7M   12 7264k    0     0  27027      0  0:37:57  0:04:35  0:33:22 29773
2024.07.29 19:01:44 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:44 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:44 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:44 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:45 INFO   12 58.7M   12 7276k    0     0  27011      0  0:37:58  0:04:35  0:33:23 27795
2024.07.29 19:01:45 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:45 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:45 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:46 INFO   12 58.7M   12 7289k    0     0  26942      0  0:38:04  0:04:37  0:33:27 22975
2024.07.29 19:01:46 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:46 INFO   12 58.7M   12 7315k    0     0  26914      0  0:38:07  0:04:38  0:33:29 21412
2024.07.29 19:01:46 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:47 INFO   12 58.7M   12 7323k    0     0  26890      0  0:38:09  0:04:38  0:33:31 19452
2024.07.29 19:01:48 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:48 INFO   12 58.7M   12 7341k    0     0  26866      0  0:38:11  0:04:39  0:33:32 17215
2024.07.29 19:01:49 INFO   12 58.7M   12 7372k    0     0  26882      0  0:38:09  0:04:40  0:33:29 19740
2024.07.29 19:01:50 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:50 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:51 INFO   12 58.7M   12 7396k    0     0  26870      0  0:38:10  0:04:41  0:33:29 22702
2024.07.29 19:01:50 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:50 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:50 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:50 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:50 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:50 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:52 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:52 INFO   12 58.7M   12 7431k    0     0  26878      0  0:38:10  0:04:43  0:33:27 24773
2024.07.29 19:01:52 INFO   12 58.7M   12 7443k    0     0  26815      0  0:38:15  0:04:44  0:33:31 22923
2024.07.29 19:01:52 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:52 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:53 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:53 INFO   12 58.7M   12 7447k    0     0  26773      0  0:38:19  0:04:44  0:33:35 21637
2024.07.29 19:01:53 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:54 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:54 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:53 INFO   12 58.7M   12 7461k    0     0  26717      0  0:38:24  0:04:45  0:33:39 17697
2024.07.29 19:01:54 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:55 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:55 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:55 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:55 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:55 INFO   12 58.7M   12 7477k    0     0  26696      0  0:38:25  0:04:46  0:33:39 16815
2024.07.29 19:01:56 WARN  no build target for: /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala
2024.07.29 19:01:56 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:55 INFO   12 58.7M   12 7495k    0     0  26647      0  0:38:30  0:04:48  0:33:42 13344
2024.07.29 19:01:57 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:57 WARN  no build target for: /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala
2024.07.29 19:01:57 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:57 WARN  no build target for: /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala
2024.07.29 19:01:56 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:01:57 INFO   12 58.7M   12 7518k    0     0  26655      0  0:38:29  0:04:48  0:33:41 16745
2024.07.29 19:01:59 INFO   12 58.7M   12 7540k    0     0  26634      0  0:38:31  0:04:49  0:33:42 18754
2024.07.29 19:02:00 INFO   12 58.7M   12 7574k    0     0  26642      0  0:38:30  0:04:51  0:33:39 22480
2024.07.29 19:02:00 INFO   12 58.7M   12 7591k    0     0  26613      0  0:38:33  0:04:52  0:33:41 22111
2024.07.29 19:02:01 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:02:01 INFO   12 58.7M   12 7609k    0     0  26591      0  0:38:34  0:04:53  0:33:41 23356
2024.07.29 19:02:02 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:02:03 INFO   12 58.7M   12 7617k    0     0  26543      0  0:38:39  0:04:53  0:33:46 20148
2024.07.29 19:02:03 INFO   12 58.7M   12 7642k    0     0  26493      0  0:38:43  0:04:55  0:33:48 19077
2024.07.29 19:02:04 INFO   12 58.7M   12 7651k    0     0  26470      0  0:38:45  0:04:56  0:33:49 16256
2024.07.29 19:02:05 INFO   12 58.7M   12 7665k    0     0  26435      0  0:38:48  0:04:56  0:33:52 15639
2024.07.29 19:02:07 INFO   12 58.7M   12 7676k    0     0  26382      0  0:38:53  0:04:57  0:33:56 13912
2024.07.29 19:02:07 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:02:07 INFO   12 58.7M   12 7696k    0     0  26351      0  0:38:56  0:04:59  0:33:57 15514
2024.07.29 19:02:08 INFO   12 58.7M   12 7700k    0     0  26285      0  0:39:01  0:04:59  0:34:02 12911
2024.07.29 19:02:09 INFO   12 58.7M   12 7713k    0     0  26254      0  0:39:04  0:05:00  0:34:04 13002
2024.07.29 19:02:09 INFO   12 58.7M   12 7726k    0     0  26202      0  0:39:09  0:05:01  0:34:08 12466
2024.07.29 19:02:12 INFO   12 58.7M   12 7734k    0     0  26151      0  0:39:13  0:05:02  0:34:11 12193
2024.07.29 19:02:12 INFO   12 58.7M   12 7752k    0     0  26101      0  0:39:18  0:05:04  0:34:14 11305
2024.07.29 19:02:13 INFO   12 58.7M   12 7761k    0     0  26048      0  0:39:23  0:05:05  0:34:18 12238
2024.07.29 19:02:14 INFO   12 58.7M   12 7779k    0     0  26049      0  0:39:23  0:05:05  0:34:18 13699
2024.07.29 19:02:14 INFO   12 58.7M   12 7808k    0     0  26051      0  0:39:22  0:05:06  0:34:16 16866
2024.07.29 19:02:17 INFO   13 58.7M   13 7842k    0     0  26087      0  0:39:19  0:05:07  0:34:12 22171
2024.07.29 19:02:17 INFO   13 58.7M   13 7877k    0     0  26086      0  0:39:19  0:05:09  0:34:10 25191
2024.07.29 19:02:19 INFO   13 58.7M   13 7894k    0     0  26090      0  0:39:19  0:05:09  0:34:10 28769
2024.07.29 19:02:20 INFO   13 58.7M   13 7934k    0     0  26121      0  0:39:16  0:05:11  0:34:05 30293
2024.07.29 19:02:20 INFO   13 58.7M   13 7967k    0     0  26143      0  0:39:14  0:05:12  0:34:02 31601
2024.07.29 19:02:22 INFO   13 58.7M   13 7988k    0     0  26139      0  0:39:15  0:05:12  0:34:03 29303
2024.07.29 19:02:22 INFO   13 58.7M   13 8021k    0     0  26115      0  0:39:17  0:05:14  0:34:03 27851
2024.07.29 19:02:23 INFO   13 58.7M   13 8022k    0     0  26091      0  0:39:19  0:05:14  0:34:05 26172
2024.07.29 19:02:24 INFO   13 58.7M   13 8042k    0     0  26064      0  0:39:21  0:05:15  0:34:06 22468
2024.07.29 19:02:26 INFO   13 58.7M   13 8075k    0     0  26085      0  0:39:19  0:05:16  0:34:03 22363
2024.07.29 19:02:26 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:02:26 INFO   13 58.7M   13 8097k    0     0  26062      0  0:39:21  0:05:18  0:34:03 21435
2024.07.29 19:02:27 INFO   13 58.7M   13 8116k    0     0  26063      0  0:39:21  0:05:18  0:34:03 22227
2024.07.29 19:02:28 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:02:28 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:02:28 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:02:28 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.07.29 19:02:28 INFO  no build target found for /home/seeker/Develop/ysyx-workbench/ysyxSoC/src/device/SPI.scala. Using presentation compiler with project's scala-library version: 3.3.3
